,final_score,criteria_scores,out_degrees,clustering_coefficient,shortest_path_lenght,shortest_path_lenght_weighted
50,500,"{'Competência 1': 100.0, 'Competência 2': 100.0, 'Competência 3': 100.0, 'Competência 4': 100.0, 'Competência 5': 100.0}",1.1016949152542372,0.0,7.571595558153127,7.760374050263004
51,700,"{'Competência 1': 150.0, 'Competência 2': 100.0, 'Competência 3': 150.0, 'Competência 4': 150.0, 'Competência 5': 150.0}",1.306930693069307,0.00709901309655752,9.28910891089109,10.057128712871288
52,300,"{'Competência 1': 100.0, 'Competência 2': 50.0, 'Competência 3': 50.0, 'Competência 4': 50.0, 'Competência 5': 50.0}",1.3428571428571427,0.01412264969389062,8.844099378881987,9.200207039337474
53,500,"{'Competência 1': 100.0, 'Competência 2': 100.0, 'Competência 3': 100.0, 'Competência 4': 100.0, 'Competência 5': 100.0}",1.2577319587628866,0.0,9.287693298969073,9.556915807560138
54,550,"{'Competência 1': 100.0, 'Competência 2': 100.0, 'Competência 3': 100.0, 'Competência 4': 100.0, 'Competência 5': 150.0}",1.382716049382716,0.0032652361356065055,7.733487654320988,8.357407407407408
55,650,"{'Competência 1': 100.0, 'Competência 2': 150.0, 'Competência 3': 150.0, 'Competência 4': 100.0, 'Competência 5': 150.0}",1.3384615384615384,0.001185897435897436,9.543291592128801,10.14979129397734
56,700,"{'Competência 1': 150.0, 'Competência 2': 100.0, 'Competência 3': 150.0, 'Competência 4': 150.0, 'Competência 5': 150.0}",1.2935779816513762,0.0061509591326105095,10.381073734284744,10.836476384641522
57,700,"{'Competência 1': 150.0, 'Competência 2': 100.0, 'Competência 3': 150.0, 'Competência 4': 150.0, 'Competência 5': 150.0}",1.1898734177215189,0.0013009845288326303,14.448641457711844,14.979964524711763
58,850,"{'Competência 1': 150.0, 'Competência 2': 150.0, 'Competência 3': 200.0, 'Competência 4': 150.0, 'Competência 5': 200.0}",1.3888888888888888,0.006089895774268217,8.283619047619048,8.85568253968254
59,750,"{'Competência 1': 150.0, 'Competência 2': 150.0, 'Competência 3': 150.0, 'Competência 4': 150.0, 'Competência 5': 150.0}",1.1971830985915493,0.003990610328638498,12.032813904704824,12.032813904704824
60,700,"{'Competência 1': 150.0, 'Competência 2': 150.0, 'Competência 3': 150.0, 'Competência 4': 100.0, 'Competência 5': 150.0}",1.3082706766917294,0.0002602056519745479,8.084358623832308,8.232171337434496
61,500,"{'Competência 1': 100.0, 'Competência 2': 100.0, 'Competência 3': 100.0, 'Competência 4': 100.0, 'Competência 5': 100.0}",1.311926605504587,0.0,9.661569826707442,10.102446483180428
62,600,"{'Competência 1': 100.0, 'Competência 2': 150.0, 'Competência 3': 100.0, 'Competência 4': 100.0, 'Competência 5': 150.0}",1.4516129032258065,0.0019469553743747296,7.760402057035998,8.325502571294997
63,450,"{'Competência 1': 100.0, 'Competência 2': 100.0, 'Competência 3': 100.0, 'Competência 4': 50.0, 'Competência 5': 100.0}",1.3904109589041096,0.0024461839530332684,10.386395843174304,11.235852621634388
64,450,"{'Competência 1': 100.0, 'Competência 2': 100.0, 'Competência 3': 50.0, 'Competência 4': 100.0, 'Competência 5': 100.0}",1.2727272727272727,0.0027356902356902362,9.887755102040817,10.809111523397238
65,650,"{'Competência 1': 150.0, 'Competência 2': 100.0, 'Competência 3': 100.0, 'Competência 4': 150.0, 'Competência 5': 150.0}",1.2434782608695651,0.002898550724637681,11.520213577421815,11.636613272311212
66,750,"{'Competência 1': 150.0, 'Competência 2': 150.0, 'Competência 3': 150.0, 'Competência 4': 150.0, 'Competência 5': 150.0}",1.1020408163265305,0.0,12.88133810225121,13.11908268462024
67,350,"{'Competência 1': 100.0, 'Competência 2': 50.0, 'Competência 3': 50.0, 'Competência 4': 100.0, 'Competência 5': 50.0}",1.125,0.0,10.174675324675325,10.174675324675325
68,300,"{'Competência 1': 100.0, 'Competência 2': 50.0, 'Competência 3': 50.0, 'Competência 4': 50.0, 'Competência 5': 50.0}",1.1451612903225807,0.027169738863287253,9.772342675832892,9.772342675832892
69,750,"{'Competência 1': 150.0, 'Competência 2': 150.0, 'Competência 3': 150.0, 'Competência 4': 150.0, 'Competência 5': 150.0}",1.2574257425742574,0.0060289957567185295,9.849405940594059,10.39970297029703
70,450,"{'Competência 1': 100.0, 'Competência 2': 100.0, 'Competência 3': 100.0, 'Competência 4': 50.0, 'Competência 5': 100.0}",1.1136363636363635,0.007007575757575758,14.1848223615465,14.1848223615465
71,500,"{'Competência 1': 100.0, 'Competência 2': 100.0, 'Competência 3': 100.0, 'Competência 4': 100.0, 'Competência 5': 100.0}",1.3174603174603174,0.0059529320052226714,7.697904761904762,8.33320634920635
72,450,"{'Competência 1': 100.0, 'Competência 2': 50.0, 'Competência 3': 100.0, 'Competência 4': 100.0, 'Competência 5': 100.0}",1.2520325203252032,0.002800361336946703,13.253631880581102,13.90843662534986
73,500,"{'Competência 1': 100.0, 'Competência 2': 100.0, 'Competência 3': 100.0, 'Competência 4': 100.0, 'Competência 5': 100.0}",1.29,0.006734953945772009,10.212626262626262,10.502424242424242
74,500,"{'Competência 1': 100.0, 'Competência 2': 100.0, 'Competência 3': 100.0, 'Competência 4': 100.0, 'Competência 5': 100.0}",1.3473684210526315,0.016257309941520467,8.002911534154535,8.002911534154535
75,600,"{'Competência 1': 150.0, 'Competência 2': 100.0, 'Competência 3': 100.0, 'Competência 4': 100.0, 'Competência 5': 150.0}",1.3883495145631068,0.01802234083787482,7.96554349895298,7.96554349895298
76,300,"{'Competência 1': 50.0, 'Competência 2': 50.0, 'Competência 3': 50.0, 'Competência 4': 50.0, 'Competência 5': 100.0}",1.2604166666666667,0.007962577175280816,10.91030701754386,11.428070175438597
77,500,"{'Competência 1': 100.0, 'Competência 2': 100.0, 'Competência 3': 100.0, 'Competência 4': 100.0, 'Competência 5': 100.0}",1.2777777777777777,0.004647933956230116,13.082900657667013,13.89356178608515
78,600,"{'Competência 1': 150.0, 'Competência 2': 100.0, 'Competência 3': 100.0, 'Competência 4': 100.0, 'Competência 5': 150.0}",1.2980769230769231,0.00037745706415952127,9.590646004480956,10.048450336071696
79,450,"{'Competência 1': 100.0, 'Competência 2': 100.0, 'Competência 3': 100.0, 'Competência 4': 100.0, 'Competência 5': 50.0}",1.234375,0.0,9.216517857142858,9.333085317460318
80,700,"{'Competência 1': 150.0, 'Competência 2': 150.0, 'Competência 3': 150.0, 'Competência 4': 100.0, 'Competência 5': 150.0}",1.4431818181818181,0.004400912578473826,7.707288401253918,8.540491118077325
81,900,"{'Competência 1': 150.0, 'Competência 2': 150.0, 'Competência 3': 200.0, 'Competência 4': 200.0, 'Competência 5': 200.0}",1.3265306122448979,0.010813921528207242,9.340521775720598,9.340521775720598
82,550,"{'Competência 1': 100.0, 'Competência 2': 100.0, 'Competência 3': 100.0, 'Competência 4': 100.0, 'Competência 5': 150.0}",1.4158415841584158,0.006393301914638539,7.073366336633663,7.334059405940594
83,700,"{'Competência 1': 100.0, 'Competência 2': 150.0, 'Competência 3': 150.0, 'Competência 4': 150.0, 'Competência 5': 150.0}",1.367741935483871,0.0054799107772917095,8.894470046082949,9.131671554252199
84,600,"{'Competência 1': 100.0, 'Competência 2': 100.0, 'Competência 3': 150.0, 'Competência 4': 100.0, 'Competência 5': 150.0}",1.4787234042553192,0.007124435847840103,7.543582704186685,7.7920384351407
85,550,"{'Competência 1': 100.0, 'Competência 2': 100.0, 'Competência 3': 100.0, 'Competência 4': 100.0, 'Competência 5': 150.0}",1.1538461538461537,0.00925925925925926,12.226790450928382,12.226790450928382
86,400,"{'Competência 1': 50.0, 'Competência 2': 100.0, 'Competência 3': 50.0, 'Competência 4': 100.0, 'Competência 5': 100.0}",1.3958333333333333,0.0005015432098765432,8.29813596491228,8.797697368421053
87,700,"{'Competência 1': 150.0, 'Competência 2': 150.0, 'Competência 3': 150.0, 'Competência 4': 100.0, 'Competência 5': 150.0}",1.337837837837838,0.003938672015179729,9.088205552491267,9.42880125022982
88,650,"{'Competência 1': 150.0, 'Competência 2': 100.0, 'Competência 3': 100.0, 'Competência 4': 150.0, 'Competência 5': 150.0}",1.1553398058252426,0.002918400369856681,13.241861793260993,13.846659051970303
89,800,"{'Competência 1': 150.0, 'Competência 2': 150.0, 'Competência 3': 150.0, 'Competência 4': 150.0, 'Competência 5': 200.0}",1.3274336283185841,0.0026197499648827082,9.317240834386853,9.87405183312263
90,500,"{'Competência 1': 100.0, 'Competência 2': 100.0, 'Competência 3': 100.0, 'Competência 4': 100.0, 'Competência 5': 100.0}",1.3333333333333333,0.022281746031746034,6.652259887005649,6.652259887005649
91,450,"{'Competência 1': 100.0, 'Competência 2': 50.0, 'Competência 3': 100.0, 'Competência 4': 100.0, 'Competência 5': 100.0}",1.2469135802469136,0.011162551440329219,9.114197530864198,9.318364197530864
92,700,"{'Competência 1': 100.0, 'Competência 2': 150.0, 'Competência 3': 150.0, 'Competência 4': 150.0, 'Competência 5': 150.0}",1.2616822429906542,0.0027907580477673933,11.213895256568506,11.741139128901429
93,550,"{'Competência 1': 100.0, 'Competência 2': 100.0, 'Competência 3': 100.0, 'Competência 4': 100.0, 'Competência 5': 150.0}",1.2048192771084338,0.0024319500223114678,12.103438142815163,12.368645312959154
94,650,"{'Competência 1': 100.0, 'Competência 2': 150.0, 'Competência 3': 150.0, 'Competência 4': 100.0, 'Competência 5': 150.0}",1.2,0.0,7.236576576576576,7.583063063063063
95,600,"{'Competência 1': 150.0, 'Competência 2': 100.0, 'Competência 3': 100.0, 'Competência 4': 100.0, 'Competência 5': 150.0}",1.1262135922330097,0.010517799352750809,10.149343232438607,10.149343232438607
96,700,"{'Competência 1': 150.0, 'Competência 2': 150.0, 'Competência 3': 150.0, 'Competência 4': 100.0, 'Competência 5': 150.0}",1.3442622950819672,0.0050564568565097,8.003048367429887,8.150928058528654
97,300,"{'Competência 1': 50.0, 'Competência 2': 50.0, 'Competência 3': 50.0, 'Competência 4': 50.0, 'Competência 5': 100.0}",1.2954545454545454,0.012861877705627705,8.61833855799373,8.717345872518287
98,350,"{'Competência 1': 100.0, 'Competência 2': 50.0, 'Competência 3': 50.0, 'Competência 4': 100.0, 'Competência 5': 50.0}",1.4216867469879517,0.007536924253791723,7.0074933881868935,7.2558037026153395
99,750,"{'Competência 1': 150.0, 'Competência 2': 150.0, 'Competência 3': 150.0, 'Competência 4': 150.0, 'Competência 5': 150.0}",1.4036697247706422,0.008286336497345672,7.549779136935101,7.869775739041794
100,600,"{'Competência 1': 100.0, 'Competência 2': 150.0, 'Competência 3': 100.0, 'Competência 4': 100.0, 'Competência 5': 150.0}",1.2058823529411764,0.0,10.575713453698311,10.687148126577364
101,650,"{'Competência 1': 100.0, 'Competência 2': 150.0, 'Competência 3': 150.0, 'Competência 4': 100.0, 'Competência 5': 150.0}",1.2900763358778626,0.006532886113038786,10.321432765707575,10.640810334703465
102,350,"{'Competência 1': 100.0, 'Competência 2': 50.0, 'Competência 3': 50.0, 'Competência 4': 100.0, 'Competência 5': 50.0}",1.1170212765957446,0.0,13.094028826355524,13.094028826355524
103,750,"{'Competência 1': 150.0, 'Competência 2': 150.0, 'Competência 3': 150.0, 'Competência 4': 150.0, 'Competência 5': 150.0}",1.2359550561797752,0.006754949170679508,9.281281920326863,9.281281920326863
104,320,"{'Competência 1': 100.0, 'Competência 2': 50.0, 'Competência 3': 50.0, 'Competência 4': 100.0, 'Competência 5': 20.0}",1.3529411764705883,0.003676470588235294,6.917251975417033,6.917251975417033
105,250,"{'Competência 1': 50.0, 'Competência 2': 50.0, 'Competência 3': 50.0, 'Competência 4': 50.0, 'Competência 5': 50.0}",1.2307692307692308,0.004624542124542125,10.335830835830835,10.542124542124542
106,500,"{'Competência 1': 150.0, 'Competência 2': 100.0, 'Competência 3': 100.0, 'Competência 4': 150.0, 'Competência 5': '0.0'}",1.3,0.007589285714285713,8.088449367088607,8.088449367088607
107,250,"{'Competência 1': 50.0, 'Competência 2': 50.0, 'Competência 3': 50.0, 'Competência 4': 50.0, 'Competência 5': 50.0}",1.1929824561403508,0.011695906432748539,10.758655488278217,10.758655488278217
108,350,"{'Competência 1': 100.0, 'Competência 2': 50.0, 'Competência 3': 50.0, 'Competência 4': 50.0, 'Competência 5': 100.0}",1.3181818181818181,0.0025432900432900436,7.636829836829837,7.728904428904429
109,700,"{'Competência 1': 150.0, 'Competência 2': 100.0, 'Competência 3': 150.0, 'Competência 4': 150.0, 'Competência 5': 150.0}",1.2545454545454546,0.011136363636363637,8.966638865721434,8.966638865721434
110,900,"{'Competência 1': 150.0, 'Competência 2': 150.0, 'Competência 3': 200.0, 'Competência 4': 200.0, 'Competência 5': 200.0}",1.2903225806451613,0.034708929063767775,7.8107760635811125,7.8107760635811125
111,570,"{'Competência 1': 100.0, 'Competência 2': 150.0, 'Competência 3': 150.0, 'Competência 4': 150.0, 'Competência 5': 20.0}",1.1941747572815533,0.019633225458468177,11.244431753283838,11.244431753283838
112,650,"{'Competência 1': 100.0, 'Competência 2': 150.0, 'Competência 3': 100.0, 'Competência 4': 100.0, 'Competência 5': 200.0}",1.2781954887218046,0.0,10.212178172704489,10.491228070175438
113,900,"{'Competência 1': 150.0, 'Competência 2': 200.0, 'Competência 3': 200.0, 'Competência 4': 150.0, 'Competência 5': 200.0}",1.2258064516129032,0.0,10.157199625993455,10.157199625993455
114,750,"{'Competência 1': 150.0, 'Competência 2': 100.0, 'Competência 3': 150.0, 'Competência 4': 150.0, 'Competência 5': 200.0}",1.3450704225352113,0.0007433489827856026,9.26480871041854,10.134202377384877
115,850,"{'Competência 1': 100.0, 'Competência 2': 150.0, 'Competência 3': 200.0, 'Competência 4': 200.0, 'Competência 5': 200.0}",1.396039603960396,0.0012058359369347437,9.164059405940595,9.654653465346534
116,700,"{'Competência 1': 100.0, 'Competência 2': 150.0, 'Competência 3': 100.0, 'Competência 4': 150.0, 'Competência 5': 200.0}",1.3356643356643356,0.004156491656491656,9.951836895498868,10.149906431596573
117,850,"{'Competência 1': 150.0, 'Competência 2': 150.0, 'Competência 3': 200.0, 'Competência 4': 150.0, 'Competência 5': 200.0}",1.2840909090909092,0.0,9.37330198537095,9.37330198537095
118,500,"{'Competência 1': 100.0, 'Competência 2': 100.0, 'Competência 3': 100.0, 'Competência 4': 100.0, 'Competência 5': 100.0}",1.2673267326732673,0.0,9.331683168316832,9.331683168316832
119,850,"{'Competência 1': 200.0, 'Competência 2': 150.0, 'Competência 3': 150.0, 'Competência 4': 150.0, 'Competência 5': 200.0}",1.2743362831858407,0.018519177136054426,9.762800252844501,9.95290771175727
120,800,"{'Competência 1': 100.0, 'Competência 2': 150.0, 'Competência 3': 150.0, 'Competência 4': 200.0, 'Competência 5': 200.0}",1.2173913043478262,0.003623188405797102,10.661849020544672,10.78057811753464
121,800,"{'Competência 1': 100.0, 'Competência 2': 150.0, 'Competência 3': 200.0, 'Competência 4': 150.0, 'Competência 5': 200.0}",1.361904761904762,0.001957671957671958,9.317399267399267,9.99587912087912
122,700,"{'Competência 1': 100.0, 'Competência 2': 150.0, 'Competência 3': 150.0, 'Competência 4': 100.0, 'Competência 5': 200.0}",1.16,0.0,10.707575757575757,11.114242424242423
123,750,"{'Competência 1': 100.0, 'Competência 2': 150.0, 'Competência 3': 150.0, 'Competência 4': 150.0, 'Competência 5': 200.0}",1.1634615384615385,0.0,16.425224047796863,17.332710978342046
124,300,"{'Competência 1': 50.0, 'Competência 2': 50.0, 'Competência 3': 50.0, 'Competência 4': 50.0, 'Competência 5': 100.0}",1.2419354838709677,0.0,10.744951481772882,10.860608444794126
125,600,"{'Competência 1': 50.0, 'Competência 2': 100.0, 'Competência 3': 150.0, 'Competência 4': 100.0, 'Competência 5': 200.0}",1.303370786516854,0.008324821246169562,9.257533197139939,10.957609805924413
126,750,"{'Competência 1': 150.0, 'Competência 2': 100.0, 'Competência 3': 150.0, 'Competência 4': 150.0, 'Competência 5': 200.0}",1.2025316455696202,0.0,10.379259980525804,10.430217461863032
127,700,"{'Competência 1': 100.0, 'Competência 2': 100.0, 'Competência 3': 150.0, 'Competência 4': 150.0, 'Competência 5': 200.0}",1.2079207920792079,0.0,11.144455445544555,11.594059405940595
128,750,"{'Competência 1': 100.0, 'Competência 2': 150.0, 'Competência 3': 150.0, 'Competência 4': 150.0, 'Competência 5': 200.0}",1.3181818181818181,0.0,10.444954128440367,11.322852376980817
129,700,"{'Competência 1': 100.0, 'Competência 2': 150.0, 'Competência 3': 100.0, 'Competência 4': 150.0, 'Competência 5': 200.0}",1.2777777777777777,0.03192495126705653,9.313732833957554,9.313732833957554
130,800,"{'Competência 1': 100.0, 'Competência 2': 150.0, 'Competência 3': 150.0, 'Competência 4': 200.0, 'Competência 5': 200.0}",1.1879699248120301,0.003884711779448622,14.252848029163818,14.345579858737754
131,650,"{'Competência 1': 100.0, 'Competência 2': 50.0, 'Competência 3': 150.0, 'Competência 4': 150.0, 'Competência 5': 200.0}",1.3942307692307692,0.008403922466422466,7.897404779686333,8.032486930545183
132,900,"{'Competência 1': 150.0, 'Competência 2': 200.0, 'Competência 3': 150.0, 'Competência 4': 200.0, 'Competência 5': 200.0}",1.1058823529411765,0.0,12.727450980392156,12.727450980392156
133,750,"{'Competência 1': 100.0, 'Competência 2': 150.0, 'Competência 3': 150.0, 'Competência 4': 150.0, 'Competência 5': 200.0}",1.2920353982300885,0.007060491131287591,9.405894437420987,9.612989886219975
