final_score,c1,c2,c3,c4,c5,nodes,edges,out_degrees,clustering_coefficient,shortest_path_lenght,shortest_path_lenght_inverse_weighted,assortativity,density,degree_centrality,betweenness_centrality,closeness_centrality,pagerank
450.0,100.0,100.0,50.0,100.0,100.0,153.0,239.0,1.6666666666666667,0.013706392758389729,5.904755761953904,5.475644278179044,-0.23217957662913571,0.010276917784657722,0.010276917784657722,0.04581037207911487,0.16908784234834767,0.006535947712418301
650.0,150.0,100.0,100.0,150.0,150.0,182.0,328.0,1.8681318681318682,0.010680558540864585,5.400795337259425,5.185345961589101,-0.1869377845203118,0.009956893934794488,0.009956893934794486,0.03517462593262484,0.1883799011971433,0.005494505494505495
750.0,150.0,150.0,150.0,150.0,150.0,146.0,224.0,1.5684931506849316,0.023283528966527925,6.289466225791214,6.111998110533774,-0.24196290096328912,0.010581010864430798,0.010581010864430798,0.05001280674168451,0.16472975009494284,0.00684931506849315
350.0,100.0,50.0,50.0,100.0,50.0,104.0,154.0,1.5,0.01185421149363457,5.982729648991785,5.834017923823749,-0.19475371486848136,0.014376400298730396,0.014376400298730394,0.06696533722065837,0.15548063896477676,0.009615384615384614
300.0,100.0,50.0,50.0,50.0,50.0,94.0,133.0,1.4574468085106382,0.005746354280913252,6.945321436742164,6.78363074811256,-0.235648098061182,0.015213909860443834,0.015213909860443835,0.08452915816852206,0.14501370248602236,0.010638297872340425
750.0,150.0,150.0,150.0,150.0,150.0,172.0,298.0,1.9069767441860466,0.027056143404234026,5.223514211886305,4.7652460446981495,-0.2310348605458551,0.010131918944648443,0.01013191894464844,0.036688701257831795,0.18580640812972843,0.005813953488372093
450.0,100.0,100.0,100.0,50.0,100.0,134.0,211.0,1.5970149253731343,0.021958286323957965,5.839075300190776,5.7356637863315,-0.3249792918197939,0.011839299741892044,0.011839299741892044,0.05076360426573228,0.16226488427143243,0.007462686567164177
500.0,100.0,100.0,100.0,100.0,100.0,210.0,393.0,2.0,0.03304900326718542,5.185828206880839,4.724113313587298,-0.21677655602728724,0.008954203691045796,0.008954203691045794,0.029920367455276153,0.1946579786648669,0.004761904761904762
450.0,100.0,50.0,100.0,100.0,100.0,184.0,326.0,1.858695652173913,0.02811585407637222,5.394095984794488,5.117347746891634,-0.28023756676830225,0.009681634592539796,0.009681634592539796,0.03493453125970984,0.19117690480577068,0.005434782608695652
500.0,100.0,100.0,100.0,100.0,100.0,156.0,284.0,1.9166666666666667,0.029478311753356728,5.357940446650124,5.08045905707196,-0.2023607976538131,0.01174524400330852,0.01174524400330852,0.040834374820106836,0.19261412894442081,0.006410256410256409
500.0,100.0,100.0,100.0,100.0,100.0,163.0,308.0,2.01840490797546,0.04243357415527702,5.04389153980156,4.612745840591475,-0.21897594893941577,0.011664015753995303,0.011664015753995303,0.03771928112638464,0.20137571247598277,0.006134969325153374
600.0,150.0,100.0,100.0,100.0,150.0,168.0,298.0,1.8988095238095237,0.013943042249116688,5.377958368976333,5.009813705921271,-0.17606663186124674,0.010621613915027089,0.010621613915027089,0.03802076311824037,0.18391844366777824,0.005952380952380952
300.0,50.0,50.0,50.0,50.0,100.0,145.0,231.0,1.6896551724137931,0.015405401954116176,6.0985632183908045,5.663833014048674,-0.23803847828304547,0.011063218390804598,0.0110632183908046,0.04954614766371604,0.16567354967996933,0.006896551724137931
500.0,100.0,100.0,100.0,100.0,100.0,158.0,254.0,1.7341772151898733,0.004344981321315103,6.19620253164557,5.708358192910202,-0.2217395153607395,0.01023945819559784,0.01023945819559784,0.04612387060296764,0.16637743099465863,0.006329113924050631
600.0,150.0,100.0,100.0,100.0,150.0,163.0,264.0,1.7423312883435582,0.026252646147923407,6.173142467620996,5.723509808376884,-0.04315613037172627,0.009997727789138832,0.009997727789138832,0.04542405851554776,0.16852212076185802,0.006134969325153374
450.0,100.0,100.0,100.0,100.0,50.0,100.0,153.0,1.58,0.023783670993747938,6.272121212121212,6.072861952862058,-0.2772461216878846,0.015454545454545455,0.01545454545454546,0.07281919191919191,0.16200152680042673,0.01
700.0,150.0,150.0,150.0,100.0,150.0,142.0,264.0,2.091549295774648,0.02476912768567719,5.232743981620218,4.739049545499819,-0.1482913444301334,0.013185495954450104,0.013185495954450104,0.04536670460615389,0.1976836076900446,0.007042253521126761
900.0,150.0,150.0,200.0,200.0,200.0,157.0,275.0,1.8535031847133758,0.013607164235928433,5.4328760411562955,5.070063694267231,-0.18924642349847764,0.011228156132614731,0.011228156132614731,0.04131137804816249,0.18502251716256654,0.006369426751592357
550.0,100.0,100.0,100.0,100.0,150.0,169.0,313.0,2.0,0.0309200029204497,5.144759087066779,4.7537040950500105,-0.18744651324027595,0.011024232178078332,0.011024232178078332,0.036924519116144056,0.19710816961074665,0.0059171597633136085
700.0,100.0,150.0,150.0,150.0,150.0,214.0,360.0,1.7476635514018692,0.029392192822373524,5.954433767715326,5.735772892809039,-0.15823909709394943,0.007897854416216928,0.007897854416216925,0.032549989331472184,0.1711762490888534,0.004672897196261682
600.0,100.0,100.0,150.0,100.0,150.0,137.0,243.0,1.9416058394160585,0.01031048622672686,5.553671103477887,5.05502182624863,-0.18954615261926147,0.013042078145126665,0.013042078145126665,0.04855007383367861,0.18458339427185133,0.007299270072992699
550.0,100.0,100.0,100.0,100.0,150.0,166.0,268.0,1.6385542168674698,0.01453561242978786,5.841036874771815,5.663088718510405,-0.20051727089513938,0.009784592917123037,0.009784592917123039,0.04127791822377394,0.171788715639051,0.006024096385542169
400.0,50.0,100.0,50.0,100.0,100.0,162.0,293.0,1.9444444444444444,0.043933441983574816,5.162180814354727,4.787468368990001,-0.17395120831719116,0.011233801088873552,0.01123380108887355,0.03892932798521156,0.20186860923102143,0.006172839506172838
700.0,150.0,150.0,150.0,100.0,150.0,209.0,378.0,1.9760765550239234,0.015689216992730154,5.337021531100478,4.813268310637257,-0.23944341237300992,0.008695252116304748,0.008695252116304748,0.03113387179428479,0.19403681588734753,0.004784688995215311
650.0,150.0,100.0,100.0,150.0,150.0,142.0,219.0,1.5774647887323943,0.007932324268738336,6.097942263510139,5.925556887423833,-0.2389594439741618,0.010937968234941564,0.010937968234941564,0.05007171102397691,0.16825240940371936,0.007042253521126761
800.0,150.0,150.0,150.0,150.0,200.0,181.0,322.0,1.8839779005524862,0.02134440333659966,5.433333333333334,5.071132596685097,-0.2358113609923272,0.009883364027010436,0.009883364027010436,0.03574038583752879,0.1842633494351238,0.0055248618784530384
500.0,100.0,100.0,100.0,100.0,100.0,105.0,179.0,1.7523809523809524,0.004240362811791383,5.582692307692308,5.422985347985348,-0.18965342461232146,0.016391941391941393,0.01639194139194139,0.06272166986452701,0.18611982780954409,0.009523809523809526
450.0,100.0,50.0,100.0,100.0,100.0,130.0,218.0,1.7230769230769232,0.023886341537600303,5.652593917710197,5.543261776982707,-0.19217050290554316,0.012999403697078115,0.012999403697078115,0.051296642501472554,0.1821645659599176,0.007692307692307694
700.0,100.0,150.0,150.0,150.0,150.0,172.0,288.0,1.7616279069767442,0.02627405491193785,5.96045831633347,5.623606011151911,-0.16736985485470282,0.009791921664626682,0.00979192166462668,0.04096881613097704,0.17290954233487418,0.005813953488372092
550.0,100.0,100.0,100.0,100.0,150.0,132.0,207.0,1.5984848484848484,0.02627022485341181,6.111265325005783,6.024317603516077,-0.20732656579946684,0.011970853573907009,0.011970853573907009,0.05387731116391769,0.1689675773467035,0.007575757575757576
650.0,100.0,150.0,150.0,100.0,150.0,128.0,199.0,1.5859375,0.03204448982331526,5.768885334645669,5.637477444225755,-0.1770535115829373,0.012241633858267717,0.012241633858267712,0.052624800073818895,0.16671975884029785,0.0078125
600.0,150.0,100.0,100.0,100.0,150.0,158.0,239.0,1.5443037974683544,0.018457899409763362,5.897686043699105,5.762718697089414,-0.1786847937986666,0.009634765782471983,0.009634765782471981,0.0435796123913127,0.17348626593245683,0.006329113924050632
700.0,150.0,150.0,150.0,100.0,150.0,185.0,358.0,2.097297297297297,0.020490176824272892,4.87029964747356,4.4471528593811,-0.2145386939334823,0.010517038777908343,0.010517038777908341,0.03219160666457963,0.20674667283925316,0.005405405405405406
300.0,50.0,50.0,50.0,50.0,100.0,141.0,265.0,2.021276595744681,0.032346302968629795,4.907497467071935,4.455327592029656,-0.16792671184571767,0.01342451874366768,0.01342451874366768,0.04275696345637495,0.21062920900966253,0.0070921985815602835
350.0,100.0,50.0,50.0,100.0,50.0,142.0,255.0,1.943661971830986,0.022219507258428094,5.52736989311757,5.050619318749242,-0.12329259345737474,0.012735990410548396,0.012735990410548395,0.04679182741676675,0.18808851462432294,0.007042253521126761
750.0,150.0,150.0,150.0,150.0,150.0,181.0,329.0,1.9337016574585635,0.037363600198900365,5.431767955801105,5.037758338449025,-0.11634365740311861,0.010098219766728055,0.010098219766728055,0.03575433526991782,0.18905185399863503,0.0055248618784530384
600.0,100.0,150.0,100.0,100.0,150.0,165.0,303.0,1.9454545454545455,0.026395547608849903,5.2134515890613455,4.899765952204941,-0.23995240293264655,0.011197339246119735,0.011197339246119736,0.03778736365876055,0.1953545773482487,0.00606060606060606
650.0,100.0,150.0,150.0,100.0,150.0,179.0,308.0,1.8659217877094971,0.03410536741493123,5.160630217814324,4.745935597263249,-0.2320253810609795,0.00966668759023288,0.00966668759023288,0.035011191269131846,0.20090764049036572,0.00558659217877095
350.0,100.0,50.0,50.0,100.0,50.0,150.0,225.0,1.5333333333333334,0.031941943216509,6.74599552572707,6.597315436241882,-0.18419594665310124,0.010067114093959731,0.01006711409395973,0.0516399701715138,0.15575044029788282,0.006666666666666668
750.0,150.0,150.0,150.0,150.0,150.0,132.0,218.0,1.7121212121212122,0.03600865242637917,5.35941475826972,5.145414064307194,-0.22205169366999672,0.012606985889428638,0.012606985889428636,0.048067205672601226,0.18407557418813733,0.007575757575757576
320.0,100.0,50.0,50.0,100.0,20.0,113.0,200.0,1.9115044247787611,0.015198918553725642,5.0849399494311,4.683262220817594,-0.16627204019853528,0.01580278128950695,0.01580278128950695,0.05418757388616031,0.20193281856408446,0.008849557522123894
250.0,50.0,50.0,50.0,50.0,50.0,131.0,209.0,1.6488549618320612,0.004510290388152983,5.911156782149148,5.7103934233705225,-0.18764078182001573,0.012272460364063417,0.012272460364063417,0.052791100572407025,0.1734388160761333,0.007633587786259541
500.0,150.0,100.0,100.0,150.0,0.0,137.0,235.0,1.8686131386861313,0.030006579482779502,5.531397595534564,4.983607950479376,-0.18378739091609908,0.012612709317303563,0.012612709317303565,0.04836700770670034,0.18658165348473466,0.0072992700729927
250.0,50.0,50.0,50.0,50.0,50.0,168.0,286.0,1.744047619047619,0.01854090883464089,5.62874251497006,5.44858497291132,-0.25235153176140374,0.010193897918448817,0.010193897918448817,0.03942999771432192,0.17870210124688246,0.005952380952380952
350.0,100.0,50.0,50.0,50.0,100.0,111.0,186.0,1.7567567567567568,0.01071703865821513,5.63030303030303,5.41966966966979,-0.18687625718847148,0.015233415233415233,0.015233415233415232,0.05977444274741572,0.17863920315229523,0.00900900900900901
700.0,150.0,100.0,150.0,150.0,150.0,164.0,269.0,1.725609756097561,0.010487814711057428,5.765449648361514,5.381577634794597,-0.17199080513662904,0.010062846027233278,0.010062846027233278,0.04149247453495034,0.17627032302124584,0.006097560975609756
900.0,150.0,150.0,200.0,200.0,200.0,149.0,243.0,1.74496644295302,0.02812624413359922,5.950798113549792,5.47072449966707,-0.20067555949363364,0.011019408670415383,0.011019408670415383,0.046748936619606864,0.17115976734548868,0.006711409395973154
570.0,100.0,150.0,150.0,150.0,20.0,153.0,250.0,1.6993464052287581,0.015445298249720258,5.429351565187479,5.231338149294806,-0.26990359388050716,0.010749914000687994,0.010749914000687992,0.04200762061503881,0.18292240166392557,0.0065359477124183
650.0,100.0,150.0,100.0,100.0,200.0,186.0,335.0,1.913978494623656,0.0246166063413988,5.418570183086312,5.063004940424531,-0.2131183779822176,0.00973554199360651,0.00973554199360651,0.03505950539509333,0.19045309218097203,0.005376344086021507
900.0,150.0,200.0,200.0,150.0,200.0,145.0,250.0,1.7793103448275862,0.028236350992221097,5.351149425287356,5.190876436781609,-0.19447130870195886,0.011973180076628353,0.011973180076628353,0.04384915995067601,0.18995693031791347,0.00689655172413793
