final_score,c1,c2,c3,c4,c5,nodes,edges,out_degrees,clustering_coefficient,shortest_path_lenght,shortest_path_lenght_inverse_weighted,assortativity,density,degree_centrality,betweenness_centrality,closeness_centrality,pagerank
450.0,100.0,100.0,100.0,100.0,50.0,106.0,137.0,1.330188679245283,0.014618897873614853,8.953009883198563,8.647109913147608,-0.08474429084833712,0.012309074573225517,0.012309074573225515,0.09371916798047095,0.11053133363633894,0.009433962264150943
250.0,50.0,50.0,50.0,50.0,50.0,72.0,92.0,1.2916666666666667,0.017394179894179893,6.327856025039123,6.260367762128325,-0.0960801057182517,0.017996870109546165,0.017996870109546165,0.09964027995131282,0.11910238766977324,0.013888888888888888
750.0,150.0,150.0,150.0,150.0,150.0,156.0,191.0,1.2435897435897436,0.005430680430680431,12.214640198511166,12.052708850289918,0.15246614662673122,0.007899090157154674,0.007899090157154674,0.08470923204173822,0.08515163319027054,0.00641025641025641
250.0,50.0,50.0,50.0,50.0,50.0,65.0,78.0,1.3076923076923077,0.0032478632478632474,8.247596153846153,7.740785256410098,0.12179191294901777,0.01875,0.01875,0.1411242603550296,0.10985047345428195,0.015384615384615385
250.0,50.0,50.0,50.0,50.0,50.0,66.0,75.0,1.196969696969697,0.011363636363636364,12.484615384615385,12.055011655011654,-0.036016416983739565,0.017482517482517484,0.01748251748251748,0.20385674931129477,0.08036005639031979,0.015151515151515152
250.0,50.0,50.0,50.0,50.0,50.0,72.0,100.0,1.4861111111111112,0.014761396011396009,7.106220657276995,6.726056338028251,-0.11942143243899216,0.019561815336463225,0.019561815336463225,0.11220331246739697,0.13968282887781472,0.013888888888888888
500.0,100.0,100.0,100.0,100.0,100.0,112.0,134.0,1.2678571428571428,0.0012011054421768707,11.259813384813384,10.634049227799228,0.030299758509516293,0.010778635778635779,0.010778635778635779,0.10891966583930869,0.08308038389752873,0.008928571428571428
450.0,100.0,100.0,100.0,100.0,50.0,96.0,135.0,1.4895833333333333,0.02091074434824435,8.217214912280701,7.728901681286692,0.0361704029662114,0.014802631578947368,0.014802631578947373,0.0960126553362573,0.12857576471733898,0.010416666666666664
400.0,50.0,100.0,100.0,100.0,50.0,111.0,158.0,1.4864864864864864,0.03196768196768197,7.066420966420966,6.750655200655201,-0.09128120174434887,0.01294021294021294,0.01294021294021294,0.07227202632608039,0.13293470621690562,0.009009009009009009
500.0,100.0,100.0,100.0,100.0,100.0,125.0,175.0,1.432,0.01955844155844156,7.912193548387097,7.670473118279388,-0.0722977272033994,0.01129032258064516,0.011290322580645159,0.07123354838709678,0.12819833355287,0.008
550.0,100.0,100.0,100.0,100.0,150.0,144.0,184.0,1.3125,0.007795240415854453,9.324106449106448,9.014155982905983,-0.03236414627842086,0.008935508935508936,0.008935508935508936,0.07164695836570838,0.11074332962729012,0.006944444444444444
400.0,50.0,100.0,100.0,50.0,100.0,107.0,143.0,1.411214953271028,0.01770508826583593,9.038793863516135,8.61541174396045,-0.030896535001544892,0.012608005642743784,0.012608005642743787,0.09382050339734703,0.11561029285447884,0.009345794392523364
500.0,100.0,100.0,100.0,100.0,100.0,131.0,168.0,1.3206106870229009,0.005631285593117655,8.39553728714034,8.148894108436037,-0.09587252975140167,0.009864944216089255,0.009864944216089255,0.07160556359903718,0.12233607556712377,0.007633587786259539
450.0,50.0,100.0,100.0,100.0,100.0,149.0,197.0,1.389261744966443,0.0021058173742737503,8.994286232541267,8.479699498155627,0.0868672504958393,0.008933430074369671,0.008933430074369673,0.06689740053102064,0.11034165764215006,0.0067114093959731525
250.0,50.0,50.0,50.0,50.0,50.0,67.0,82.0,1.2537313432835822,0.017430703624733472,9.278606965174129,8.978629579375848,0.005010387309014401,0.01854364540931705,0.018543645409317046,0.1529698859839203,0.10736917342235663,0.014925373134328358
350.0,50.0,100.0,100.0,50.0,50.0,88.0,132.0,1.6363636363636365,0.01268037518037518,6.267894461859979,5.781530825496281,0.03153791920684431,0.017241379310344827,0.01724137931034482,0.08246057756245845,0.16315020470232533,0.011363636363636364
250.0,50.0,50.0,50.0,50.0,50.0,64.0,78.0,1.21875,0.01902901785714286,9.061259920634921,9.061259920634921,-0.11737523105360428,0.019345238095238096,0.019345238095238096,0.15720718625992058,0.11520953477046449,0.015625
650.0,100.0,150.0,150.0,100.0,150.0,102.0,129.0,1.3235294117647058,0.014616755793226384,9.092215103863328,8.68981751116288,0.030286189514280443,0.012521840419336051,0.012521840419336053,0.09856452773305009,0.10698164077858775,0.00980392156862745
450.0,100.0,50.0,100.0,100.0,100.0,93.0,111.0,1.1935483870967742,0.006630824372759857,11.453366058906031,11.453366058906031,0.09813653072254859,0.012973352033660589,0.012973352033660589,0.1337915416207956,0.09083647166897886,0.010752688172043013
700.0,150.0,150.0,150.0,100.0,150.0,127.0,178.0,1.4488188976377954,0.01866584858710843,9.087114110736158,8.687622380535602,0.11337274976500815,0.0111236095488064,0.011123609548806396,0.07936409523612697,0.11404073530328177,0.007874015748031496
500.0,100.0,100.0,100.0,100.0,100.0,100.0,123.0,1.3,0.0,10.463939393939395,9.903552188552096,0.0640282576174833,0.012424242424242424,0.012424242424242426,0.11463939393939394,0.10031513239682083,0.01
750.0,150.0,150.0,150.0,150.0,150.0,119.0,162.0,1.3949579831932772,0.020581869111280876,8.166927788064378,8.003596353795755,-0.1258179682585505,0.01153681811707734,0.01153681811707734,0.07703300662238974,0.12594653702089711,0.008403361344537813
500.0,100.0,100.0,100.0,100.0,100.0,59.0,64.0,1.1016949152542372,0.0,7.571595558153127,7.477206312098188,0.07155966239190338,0.018702513150204558,0.018702513150204558,0.13938226233048376,0.06243584067468685,0.016949152542372878
700.0,150.0,100.0,150.0,150.0,150.0,101.0,127.0,1.306930693069307,0.028006967363403006,9.28910891089109,9.0209900990099,0.17119045145152734,0.012574257425742575,0.012574257425742577,0.10120674443681994,0.0983385087084345,0.0099009900990099
300.0,100.0,50.0,50.0,50.0,50.0,70.0,92.0,1.3428571428571427,0.026207482993197282,8.844099378881987,8.628364389233955,-0.005380696620606894,0.01904761904761905,0.01904761904761905,0.14022478556640047,0.11187550746069241,0.014285714285714284
500.0,100.0,100.0,100.0,100.0,100.0,97.0,121.0,1.2577319587628866,0.0,9.287693298969073,9.14733676975945,-0.12793226523361412,0.012993986254295533,0.012993986254295532,0.105640211499628,0.10246556047744068,0.010309278350515462
550.0,100.0,100.0,100.0,100.0,150.0,81.0,106.0,1.382716049382716,0.006530472271213011,7.733487654320988,7.353858024691358,-0.09682135465061455,0.016358024691358025,0.016358024691358025,0.10736930345983844,0.12450163783759728,0.012345679012345675
650.0,100.0,150.0,150.0,100.0,150.0,130.0,168.0,1.3384615384615384,0.004743589743589744,9.543291592128801,9.199105545617174,-0.018849304582994556,0.01001788908765653,0.01001788908765653,0.08110224301637538,0.11073946754073583,0.007692307692307693
700.0,150.0,100.0,150.0,150.0,150.0,109.0,137.0,1.2935779816513762,0.012301918265221019,10.381073734284744,10.12308868501529,0.04309554497684775,0.01163778457356439,0.01163778457356439,0.10441352049802517,0.10059839651966394,0.009174311926605503
700.0,150.0,100.0,150.0,150.0,150.0,158.0,186.0,1.1898734177215189,0.0039029535864978904,14.448641457711844,14.266185600257472,-0.026903656803861618,0.007498185922760622,0.007498185922760623,0.09769635153602078,0.07263845451778905,0.006329113924050631
850.0,150.0,150.0,200.0,150.0,200.0,126.0,169.0,1.3888888888888888,0.011050127121555692,8.283619047619048,7.914666666666666,0.10379733221196578,0.01073015873015873,0.010730158730158732,0.07349206349206347,0.11975510503981422,0.007936507936507936
750.0,150.0,150.0,150.0,150.0,150.0,142.0,170.0,1.1971830985915493,0.003990610328638498,12.032813904704824,12.032813904704824,-0.008028349298460531,0.00849066027369893,0.008490660273698929,0.09163265478396299,0.0815562841432926,0.007042253521126761
700.0,150.0,150.0,150.0,100.0,150.0,133.0,171.0,1.3082706766917294,0.0007806169559236437,8.084358623832308,7.954488493962054,0.015464269012518487,0.00974025974025974,0.00974025974025974,0.06775739759514987,0.11152003694135075,0.007518796992481202
500.0,100.0,100.0,100.0,100.0,100.0,109.0,139.0,1.311926605504587,0.0,9.661569826707442,9.408002038735983,-0.00831895133345686,0.0118076792388719,0.011807679238871901,0.09781256721749947,0.10695104765187895,0.009174311926605503
600.0,100.0,150.0,100.0,100.0,150.0,93.0,127.0,1.4516129032258065,0.007787821497498918,7.760402057035998,7.352812840891484,0.0023062508843497793,0.014843384759233287,0.014843384759233285,0.09408225127810707,0.1316458320549484,0.010752688172043013
450.0,100.0,100.0,100.0,50.0,100.0,146.0,196.0,1.3904109589041096,0.01223091976516634,10.386395843174304,10.0473641946154,0.04032405974479688,0.009258384506376949,0.009258384506376949,0.07798901262448155,0.10042885452227268,0.00684931506849315
450.0,100.0,100.0,50.0,100.0,100.0,99.0,121.0,1.2727272727272727,0.010942760942760945,9.887755102040817,9.547120868549143,-0.033408971650567845,0.012471655328798186,0.012471655328798185,0.10977430457949938,0.10069726997990015,0.010101010101010104
650.0,150.0,100.0,100.0,150.0,150.0,115.0,142.0,1.2434782608695651,0.005797101449275362,11.520213577421815,11.462013729977116,-0.15045195155743618,0.010831426392067125,0.010831426392067123,0.10879580804563393,0.08745668739260545,0.008695652173913042
750.0,150.0,150.0,150.0,150.0,150.0,98.0,107.0,1.1020408163265305,0.0,12.88133810225121,12.762465811066695,-0.005310457516339309,0.011256048811277088,0.011256048811277088,0.14002219865434076,0.05864939436029972,0.01020408163265306
350.0,100.0,50.0,50.0,100.0,50.0,56.0,63.0,1.125,0.0,10.174675324675325,10.174675324675325,0.049041648999931346,0.020454545454545454,0.020454545454545454,0.1983070500927644,0.09031447903508678,0.017857142857142856
300.0,100.0,50.0,50.0,50.0,50.0,62.0,71.0,1.1451612903225807,0.027169738863287253,9.772342675832892,9.772342675832892,-0.2457089512847912,0.01877313590692755,0.01877313590692755,0.170787772300029,0.0734194390069573,0.016129032258064512
750.0,150.0,150.0,150.0,150.0,150.0,101.0,124.0,1.2574257425742574,0.012057991513437059,9.849405940594059,9.568118811881188,0.06274090232744976,0.012277227722772278,0.012277227722772278,0.10684638760905792,0.09467116700877458,0.009900990099009901
450.0,100.0,100.0,100.0,50.0,100.0,88.0,98.0,1.1136363636363635,0.007007575757575758,14.1848223615465,14.1848223615465,0.09526073282175863,0.012800417972831766,0.012800417972831768,0.17168204379215354,0.06372456966431331,0.011363636363636364
500.0,100.0,100.0,100.0,100.0,100.0,126.0,160.0,1.3174603174603174,0.011091296617612408,7.697904761904762,7.346920634920635,-0.04152566056203401,0.010158730158730159,0.01015873015873016,0.06884353741496599,0.13023311593648518,0.007936507936507936
450.0,100.0,50.0,100.0,100.0,100.0,123.0,150.0,1.2520325203252032,0.00840108401084011,13.253631880581102,12.987904838064786,0.11971671599331968,0.009996001599360257,0.009996001599360255,0.11588318602098455,0.07845594649953253,0.008130081300813009
500.0,100.0,100.0,100.0,100.0,100.0,100.0,127.0,1.29,0.013166666666666667,10.212626262626262,10.051363636363636,0.15743211091128723,0.012828282828282828,0.012828282828282833,0.11212626262626264,0.1019406135597087,0.009999999999999998
500.0,100.0,100.0,100.0,100.0,100.0,95.0,128.0,1.3473684210526315,0.016257309941520467,8.002911534154535,8.002911534154535,-0.001459774860261877,0.01433370660694289,0.014333706606942888,0.09422526080037723,0.116308044728247,0.010526315789473682
600.0,150.0,100.0,100.0,100.0,150.0,103.0,143.0,1.3883495145631068,0.01802234083787482,7.96554349895298,7.96554349895298,0.11531345445340793,0.013611269750618694,0.01361126975061869,0.08676410520848928,0.1240901788125713,0.009708737864077666
300.0,50.0,50.0,50.0,50.0,100.0,96.0,118.0,1.2604166666666667,0.015290178571428573,10.91030701754386,10.592379385964913,0.15072879742832762,0.01293859649122807,0.012938596491228074,0.1238498263888889,0.09322933193818901,0.010416666666666666
500.0,100.0,100.0,100.0,100.0,100.0,108.0,131.0,1.2777777777777777,0.006274589607922942,13.082900657667013,12.614010038075458,0.048445374681006195,0.011336102457597785,0.011336102457597782,0.1303972283117316,0.08428360513423418,0.009259259259259257
600.0,150.0,100.0,100.0,100.0,150.0,104.0,130.0,1.2980769230769231,0.000951132201132201,9.590646004480956,9.252963965646005,0.15153425996750516,0.012135922330097087,0.012135922330097084,0.10183313465847073,0.11070142601790785,0.009615384615384616
450.0,100.0,100.0,100.0,100.0,50.0,64.0,78.0,1.234375,0.0,9.216517857142858,9.130952380952381,0.0064134942752093835,0.019345238095238096,0.019345238095238096,0.15938895089285712,0.11493684003523261,0.015624999999999998
700.0,150.0,150.0,150.0,100.0,150.0,88.0,120.0,1.4431818181818181,0.01612762237762238,7.707288401253918,7.362460815047022,-0.017535856608444023,0.01567398119122257,0.015673981191222566,0.09894645910515817,0.13509130248057022,0.011363636363636362
900.0,150.0,150.0,200.0,200.0,200.0,98.0,130.0,1.3265306122448979,0.010813921528207242,9.340521775720598,9.340521775720598,0.08132923621074588,0.01367557332211235,0.013675573322112347,0.10541140504171372,0.11292575727064509,0.01020408163265306
550.0,100.0,100.0,100.0,100.0,150.0,101.0,139.0,1.4158415841584158,0.0186627831837625,7.073366336633663,6.9635808580858525,-0.0359188960347036,0.013762376237623762,0.01376237623762376,0.07973924125085777,0.14582860623023197,0.0099009900990099
700.0,100.0,150.0,150.0,150.0,150.0,155.0,206.0,1.367741935483871,0.014316436251920124,8.894470046082949,8.700397989107818,0.09686033136970439,0.008630079597821534,0.008630079597821534,0.06343122018460208,0.10391823821229529,0.006451612903225806
600.0,100.0,100.0,150.0,100.0,150.0,94.0,135.0,1.4787234042553192,0.014248871695680206,7.543582704186685,7.308339052848319,-0.09637379850114763,0.015442690459849005,0.015442690459849005,0.09088917770411364,0.13891244860582525,0.010638297872340425
550.0,100.0,100.0,100.0,100.0,150.0,117.0,135.0,1.1538461538461537,0.00925925925925926,12.226790450928382,12.226790450928382,0.013205572828050531,0.009946949602122016,0.009946949602122014,0.11255135636214326,0.07753178546163138,0.008547008547008548
400.0,50.0,100.0,50.0,100.0,100.0,96.0,129.0,1.3958333333333333,0.0015046296296296294,8.29813596491228,7.970961257309806,0.0551635789397477,0.014144736842105264,0.014144736842105265,0.09685558296783627,0.1255054947499765,0.010416666666666664
700.0,150.0,150.0,150.0,100.0,150.0,148.0,194.0,1.337837837837838,0.01367901992901993,9.088205552491267,8.778532358889501,-0.016810010693980304,0.008917080345651774,0.008917080345651774,0.06802752145416238,0.1112618293979564,0.006756756756756757
650.0,150.0,100.0,100.0,150.0,150.0,103.0,117.0,1.1553398058252426,0.005836800739713362,13.241861793260993,12.939463163906339,-0.031150962151750228,0.011136493432324385,0.01113649343232438,0.13780844602899128,0.07403776613638263,0.009708737864077669
800.0,150.0,150.0,150.0,150.0,200.0,113.0,147.0,1.3274336283185841,0.007859249894648125,9.317240834386853,9.036175200168183,0.08817454710964186,0.011615044247787611,0.011615044247787608,0.09091843527292662,0.10288853913364211,0.008849557522123894
500.0,100.0,100.0,100.0,100.0,100.0,60.0,80.0,1.3333333333333333,0.022281746031746034,6.652259887005649,6.652259887005649,-0.046195213644985786,0.022598870056497175,0.022598870056497175,0.12725988700564972,0.15100844200241142,0.016666666666666666
450.0,100.0,50.0,100.0,100.0,100.0,81.0,100.0,1.2469135802469136,0.022325102880658438,9.114197530864198,9.008487654320987,-0.07343114466908812,0.015432098765432098,0.015432098765432098,0.12471422039323272,0.11137031100390161,0.012345679012345677
700.0,100.0,150.0,150.0,150.0,150.0,107.0,131.0,1.2616822429906542,0.005581516095534787,11.213895256568506,10.850731793334509,0.11358261110275045,0.011549991183212838,0.01154999118321284,0.11414855379970566,0.09406374846373834,0.009345794392523364
550.0,100.0,100.0,100.0,100.0,150.0,83.0,99.0,1.2048192771084338,0.0048639000446229355,12.103438142815163,11.970834557743167,0.10437566533911759,0.01454598883338231,0.014545988833382312,0.15787274870861645,0.08733010102589234,0.012048192771084338
650.0,100.0,150.0,150.0,100.0,150.0,75.0,88.0,1.2,0.0,7.236576576576576,6.951081081081081,-0.10132277338405132,0.015855855855855857,0.01585585585585586,0.1065921921921922,0.08498673817714898,0.013333333333333334
600.0,150.0,100.0,100.0,100.0,150.0,103.0,116.0,1.1262135922330097,0.010517799352750809,10.149343232438607,10.149343232438607,-0.015497094156608356,0.011041309727774605,0.0110413097277746,0.10638581005029026,0.06860212632121765,0.009708737864077669
700.0,150.0,150.0,150.0,100.0,150.0,122.0,161.0,1.3442622950819672,0.01991983426409656,8.003048367429887,7.842297791627151,-0.02013134505177713,0.01090638124915323,0.01090638124915323,0.07359558547533435,0.12297684003002471,0.00819672131147541
300.0,50.0,50.0,50.0,50.0,100.0,88.0,113.0,1.2954545454545454,0.02572375541125541,8.61833855799373,8.477729885057471,-0.06013176133278029,0.014759665621734587,0.014759665621734586,0.10929930179538333,0.12446673104958578,0.011363636363636364
350.0,100.0,50.0,50.0,100.0,50.0,83.0,115.0,1.4216867469879517,0.015073848507583447,7.0074933881868935,6.834998530708199,-0.09662524655723512,0.016896855715545108,0.01689685571554511,0.09633066500500975,0.1460878638887293,0.012048192771084338
750.0,150.0,150.0,150.0,150.0,150.0,109.0,148.0,1.4036697247706422,0.016572672994691343,7.549779136935101,7.342592592592593,0.02253273552173176,0.012572205232755691,0.012572205232755693,0.0782707840405004,0.13577524997978296,0.009174311926605503
600.0,100.0,150.0,100.0,100.0,150.0,102.0,122.0,1.2058823529411764,0.0,10.575713453698311,10.514560279557367,0.07250289027671242,0.011842360706658901,0.011842360706658901,0.11274509803921569,0.08439572250456776,0.009803921568627449
650.0,100.0,150.0,150.0,100.0,150.0,131.0,166.0,1.2900763358778626,0.013065772226077571,10.321432765707575,10.047122724603641,-0.07652707430186961,0.009747504403992954,0.009747504403992953,0.08619275369464753,0.09499171294136885,0.007633587786259539
350.0,100.0,50.0,50.0,100.0,50.0,94.0,105.0,1.1170212765957446,0.0,13.094028826355524,13.094028826355524,0.017803258901629294,0.012010981468771447,0.01201098146877145,0.14960060748550652,0.07607965693913153,0.010638297872340425
750.0,150.0,150.0,150.0,150.0,150.0,89.0,110.0,1.2359550561797752,0.006754949170679508,9.281281920326863,9.281281920326863,-0.039500204103574556,0.014044943820224719,0.014044943820224719,0.11502364256120096,0.10559987232457589,0.011235955056179775
320.0,100.0,50.0,50.0,100.0,20.0,68.0,92.0,1.3529411764705883,0.003676470588235294,6.917251975417033,6.917251975417033,-0.09383292219335189,0.02019315188762072,0.02019315188762072,0.116430176109074,0.15052891349805356,0.014705882352941176
250.0,50.0,50.0,50.0,50.0,50.0,78.0,95.0,1.2307692307692308,0.00924908424908425,10.335830835830835,10.231601731601732,0.06188031574992926,0.015817515817515816,0.015817515817515813,0.14500456808149115,0.09540010143737093,0.012820512820512818
500.0,150.0,100.0,100.0,150.0,0.0,80.0,104.0,1.3,0.007589285714285713,8.088449367088607,8.088449367088607,0.021283342708656765,0.016455696202531647,0.01645569620253165,0.11360561708860759,0.12850474116736166,0.0125
250.0,50.0,50.0,50.0,50.0,50.0,114.0,136.0,1.1929824561403508,0.011695906432748539,10.758655488278217,10.758655488278217,-0.15516006078688802,0.01055736686849868,0.010557366868498681,0.10284239943127498,0.09120939053278046,0.008771929824561403
350.0,100.0,50.0,50.0,50.0,100.0,66.0,86.0,1.3181818181818181,0.005086580086580087,7.636829836829837,7.554195804195804,-0.09387376856961775,0.020046620046620046,0.020046620046620046,0.13063148972239882,0.13218202493805425,0.01515151515151515
700.0,150.0,100.0,150.0,150.0,150.0,110.0,138.0,1.2545454545454546,0.011136363636363637,8.966638865721434,8.966638865721434,-0.09210063335855412,0.011509591326105087,0.011509591326105085,0.09036014860868907,0.11293273989099004,0.009090909090909089
900.0,150.0,150.0,200.0,200.0,200.0,93.0,120.0,1.2903225806451613,0.034708929063767775,7.8107760635811125,7.8107760635811125,-0.025581395348837396,0.014025245441795231,0.014025245441795231,0.09417399347499333,0.12220382481303434,0.010752688172043012
570.0,100.0,150.0,150.0,150.0,20.0,103.0,123.0,1.1941747572815533,0.019633225458468177,11.244431753283838,11.244431753283838,-0.12428945081664186,0.011707595659623073,0.011707595659623066,0.11832628234628759,0.0831119552064419,0.009708737864077669
650.0,100.0,150.0,100.0,100.0,200.0,133.0,167.0,1.2781954887218046,0.0,10.212178172704489,10.058384597858282,0.06584846831819553,0.00951241740715425,0.009512417407154248,0.08413377942463814,0.09899746442016337,0.007518796992481203
900.0,150.0,200.0,200.0,150.0,200.0,93.0,114.0,1.2258064516129032,0.0,10.157199625993455,10.157199625993455,-0.044715251665950397,0.01332398316970547,0.01332398316970547,0.11973990458811526,0.09809166207273731,0.010752688172043013
750.0,150.0,100.0,150.0,150.0,200.0,142.0,184.0,1.3450704225352113,0.0022300469483568074,9.26480871041854,8.863633336663897,0.011220774054016107,0.009189891119768255,0.009189891119768255,0.07199510116336819,0.10378970262438392,0.007042253521126761
